frame,joint_label,centroid_y,centroid_x,area
177,19,854.490380103238,125.07395588925387,10655
201,20,956.7990812861993,287.7593369283004,5007
238,21,940.3074642483432,178.00488315312174,5734
239,21,882.7946273830156,184.22227036395148,6924
240,22,74.67510441716239,284.309327933173,7901
241,22,67.21258650519032,293.71929065743944,4624
255,23,594.11004578839,152.7134922098276,130164
256,23,545.3736006553029,145.07647800704711,76911
256,24,967.5189035916824,111.53969754253308,5290
257,23,549.5158806237218,149.13333972392638,31296
322,25,865.6602717825739,531.3605115907275,5004
362,26,905.8662037037037,211.72268518518518,4320
378,27,797.65501781814,170.00310380503507,8699
378,28,999.5876685934489,77.54431599229287,4152
379,29,926.1641105430837,171.52419056086538,13497
413,30,664.8184706149308,143.30572573935405,13221
414,30,658.8412020328497,131.39080798409074,13577
422,31,897.8292651593011,168.7118448098664,7784
434,32,958.2234890525679,143.05952981535668,9911
436,33,896.7805245436824,203.16303384724438,11286
437,33,884.0113565971506,151.0948275862069,19372
438,33,903.3513121161362,210.12361809045225,8955
444,34,986.748469262797,432.0503306392359,8166
453,35,659.1596483109671,124.44688305678588,15127
454,35,626.6457727409487,111.08695216126767,19942
455,35,612.7254181216688,99.02646572321264,5441
486,36,898.3842519685039,159.4856120257695,6985
487,36,930.644355198572,129.23293172690762,11205
488,36,910.3698361823361,152.5242165242165,5616
492,37,989.3199121522694,355.8265007320644,4098
507,38,765.7474539040138,776.1055048924982,15023
508,39,182.6464022324098,770.8240980665737,10034
508,40,366.44636203177095,894.7185722690724,5099
508,41,505.4220819408343,548.7395717291744,8079
508,38,790.4854209445585,763.2702258726899,7305
522,42,651.8056634506954,120.19533892995865,7981
531,43,363.7889221126477,216.9512377447457,69562
532,44,230.62833807780942,302.92507116714114,29508
532,45,641.5493647156842,93.50968548219122,9602
533,46,218.42621448212648,133.7774977085243,4364
533,44,212.21813056118404,360.6453175931636,11351
534,44,156.88042087302716,314.6608844021044,7033
552,47,968.3893655929104,266.6532564355043,7109
553,47,980.2978077251589,246.74888488184493,10537
554,47,953.6070574162679,289.10735645933016,6688
577,48,993.3894103489771,406.95138387484957,4155
588,49,641.4649779735682,86.9590308370044,4540
602,50,267.85819648981237,211.12527738551543,123925
602,51,506.83590361445783,519.8272289156627,4150
603,52,131.69138892048687,140.0030144465931,35164
603,53,231.59195684158902,640.2064737616479,6117
603,54,590.236102133161,276.20927601809956,6188
607,55,968.0872727272728,414.47487603305785,6050
633,56,907.0485033864977,182.16692156434345,4577
655,57,342.14869549352306,214.5703338806787,5481
655,58,510.56360205140027,605.5857151089086,69416
656,58,459.2346414242728,555.3318845425165,143568
657,58,471.7614369458273,545.386514272248,67894
658,58,507.6999414068523,596.2764671415796,32427
659,58,516.6208255697292,576.9863121685538,13954
660,58,532.7874971891163,528.3870024735777,4447
667,59,977.828616001783,303.78203699576557,4487
669,60,1003.8155396241038,451.40941677969386,5161
670,60,984.641390678855,378.1486587741645,6673
684,61,526.7434072117031,605.4324820196683,40878
685,61,503.3649192125873,561.2750299865942,14173
686,61,493.3947525342874,549.7342192691029,11739
708,62,881.1853666117132,380.436785492284,148004
709,63,553.2950931766974,447.57082093786875,842378
710,63,560.4455976112112,425.59450102465377,772944
711,63,582.1247540639976,404.08287013278016,691745
712,63,645.3637419551392,377.20439277961844,525180
713,63,682.6662089093611,370.43975548048206,337151
714,64,637.2535066712281,169.3573811152925,23384
714,65,626.7865874613383,566.2032254897148,40738
714,66,982.0552801048613,459.21781501111303,17547
715,67,499.44545454545454,536.5345849802371,5060
715,66,990.4481440178429,440.6716584355584,6277
718,68,700.3595175445689,357.0018781663737,432869
719,68,645.1149221783121,360.2843328269932,489131
720,68,643.8013414734953,333.2610953005129,254049
721,68,582.7032429517794,323.1470497612078,77892
721,69,964.4595894804362,455.7729313662604,15590
722,70,618.34663256607,555.8098891730606,5865
722,71,930.6703324168958,137.3116720819795,4001
737,72,645.0818062973891,382.56879878982556,535460
738,72,640.1468897663691,374.4285008030995,471299
739,72,648.6662131005027,352.00808544682565,317484
740,73,652.9636425142562,563.6419826669674,62078
740,74,653.6535708923477,180.10954156448625,79924
741,73,594.1904827681469,554.383728158022,14479
741,74,704.6770272616774,130.40979336690398,5759
742,75,829.8444545661581,512.202004099294,4391
769,76,940.2001567661385,214.6839482671743,17861
770,76,938.4058603793723,255.47688352010866,20613
799,77,601.6945041981819,100.35767816251474,28822
800,77,603.3171039419141,119.0104019156003,38839
800,78,944.4416268409246,339.3919828342924,10253
801,77,593.2702235492869,113.58598200605037,25453
802,77,657.2637671801494,130.46720782215664,21682
803,77,618.4393665703276,92.74906671483622,33216
804,77,588.774910008081,118.12331953865367,40837
805,77,567.6649733240547,104.48116446300162,43110
806,77,583.4126944924673,109.53795549967444,44539
807,77,570.681864168924,100.94050455272348,30641
808,77,657.2238533266129,132.92861643145162,15872
809,77,639.2645723218939,115.38070423583711,13433
810,77,669.6082114361702,154.8106715425532,6016
811,77,635.8170222634508,136.71927179962896,8624
812,77,621.7266818329542,70.09701007474813,6154
820,79,981.108635097493,174.33068046159968,5026
865,80,969.2754910333049,110.44765157984628,5855
866,80,938.433845215092,217.7482965524255,9833
887,81,734.6920021023074,372.78522660257755,405269
888,82,568.6290585353223,419.90829798110565,753135
889,82,618.3362541852493,393.2047033601101,604504
890,82,613.8108811566935,376.80868547848394,505994
891,82,634.7022198174277,379.9516543343476,358543
892,82,645.5018134640335,353.85542453510163,173425
893,82,757.4226702305984,338.754224618312,110365
894,83,569.3605570191946,581.117049303726,5314
894,84,876.5103508389627,197.5996949226411,4589
894,85,973.2340743907653,537.4551090209492,4678
905,86,978.6053544868616,131.09072880515617,10085
906,87,763.7357231122692,247.5039046504296,275953
907,87,762.1336947141517,237.38971969948855,267677
908,87,773.2633616114194,215.97549903773958,231746
909,87,775.3475074429291,191.15691266794138,197167
910,87,804.3281005661087,180.24100832797933,164986
911,87,858.9016014938691,177.16390245697306,108711
912,87,923.0933679558724,184.48746814618883,62002
913,87,905.4130496054115,149.4185456595265,35480
928,88,594.8107096814766,104.18998207716253,31803
929,89,328.3063931134044,444.87660265572737,559696
930,89,323.6467103677332,403.1903022882265,468791
931,89,303.08289605668267,343.3168511442636,344938
932,89,291.144711929942,316.1882184266924,200177
933,90,178.03577998079146,346.3802803144992,61431
933,91,655.3372212692967,104.41440823327616,5830
935,92,339.58763438046896,318.71120336292756,171993
936,93,259.30650766421337,439.5924409274528,180710
937,94,131.9186453772856,506.6457635848571,38830
937,95,667.1890381031935,117.80007068046007,31126
938,94,120.70744010088272,511.5264817150063,6344
938,95,631.0148192292412,165.96603098927295,50340
939,96,336.35120473797974,406.91449026231896,452007
940,96,314.7357559720158,395.26765505491716,275870
941,97,122.49238043086292,567.1626888197347,74873
941,98,572.7488594016647,151.42677532824854,28713
942,97,158.1059053651267,608.1878725782415,10736
942,98,541.3202584217813,68.78068758652515,8668
949,99,180.7992928452579,326.199459234609,4808
950,100,995.6018740989908,309.83877943296494,4162
969,101,992.5178571428571,429.7690476190476,5040
982,102,983.8449050439044,335.2018582805799,9794
990,103,648.7146607845082,412.7353805227851,605220
991,103,587.8044007597878,397.9302283379419,672293
992,103,629.4885441212579,380.2730629267095,545746
993,103,641.3913927007864,339.3429669889416,414346
994,103,604.0192125237191,358.69285336039894,181288
995,103,542.1057160943728,376.85601122345975,58449
996,104,559.5247150765223,155.70654509931617,15355
996,105,659.1642060182577,599.5609151358052,8873
996,106,953.0365795724466,249.0144299287411,16840
997,105,551.6877673224978,573.0003421727972,5845
1001,107,27.991022208221768,279.2754764529847,6349
1002,107,23.00618605757792,308.9821556031406,4203
1005,108,982.7612888755981,481.8314144736842,13376
1006,108,973.5638534376286,502.5986002470152,12145
1007,108,977.6985880908533,504.8504194802537,9774
1009,109,927.9156686626746,533.2075848303393,4008
1011,110,987.2613136392206,467.8117536140792,6364
1013,111,984.7198889916743,481.2943570767808,5405
1030,112,983.980258078747,326.0261387448991,9067
1049,113,787.5895192807966,247.770401022824,247941
1050,113,763.6878812648227,221.88846028403347,248351
1051,113,764.2172023801818,214.69316539156927,231747
1052,113,787.8919265812465,180.21008185794398,181534
1053,113,822.9927141114914,163.75996695385342,127095
1054,113,872.5009667700886,172.25674490759476,88956
1055,113,877.6400376665277,176.45896046558298,64779
1056,113,917.9093270163822,168.6790341914493,35038
1057,113,923.8461808727426,137.23877450635936,14231
1099,114,945.6437275985663,173.2725806451613,5580
1100,114,921.6402505644985,156.61745210867508,13729
1149,115,987.6797844928554,445.5720309205903,4269
