0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1.0,0.017087040561358492,0.08317725535353698,0.5414436084129702,0.716785216576284,0.5664655281009937,0.014889669789701776,0.15075783311948782,0.05383133408340103,0.8980711572606819,0.7742681291977409,0.11997570778363242,0.058161021323401375,0.027276526624202276,0.08025532577391561,0.10442396870772194,0.9899911157039539,0.45730629196913797,0.9441760176952204,0.08884846157905282,0.09074068153230934,0.64160429068057,0.10241205997754464,0.05981013770017197,0.5467787327741683,0.15353962276799257,0.120739297633562,0.46765078810880095,0.06152355897314881,0.7034895344080889,0.6136240873680221,0.23719986555803727,0.6099283135093713,0.12964810299034593,0.9417629538938965,0.0050106649503622045,0.02500087475493059,0.006891302126335789,0.9790535150777593,0.09301420129841115,0.02798368302122293,0.08613937239752527,0.4942399619463052,0.024806104402300314,0.6499908136442939,0.0974741924437649,0.4136237756154949,0.030701559236020054,0.08087433063704934,0.08783373769652056,0.024720280941208053,0.6079538049341122,0.1389605494133374,0.13724674051953656,0.02652919257484789,0.6466794434506125,0.03153747996360606,0.3756998916032759,0.07546264343620224,0.9130421078846352,-0.0035411678329333196,0.01947296756236225,0.05195976352566386,0.1409423859170872,0.023254734963338332,0.02622506416157143,0.013514050907640844,0.6324168720269159,0.019192312496062104,0.3718812991724906,0.10789248728145748,0.9970943498068737,0.6327011603722784,0.9026741614115185,0.07827163567277394,0.060961246975969524,0.9569968288686299,0.7119759745857305,0.5989406050347391
0.017087040561358492,1.0,0.42506519365782797,0.07189895146418089,0.04190230661779234,0.09436940940308576,0.05358350692470807,0.07082592766740001,0.5043191990965004,0.021769679455654695,0.03690599473804416,0.33783684436663886,0.537091874514777,0.04224802974330901,0.0756173815862284,0.012583463278229115,0.015620535851995115,0.0404023337880496,0.02151906654565613,0.4238270936819434,0.030916478768892492,0.023360954657181753,0.0031145311414009524,0.5210545841816512,0.03293415196681841,0.058854233329175484,-0.0041246140099734175,0.07941117573143525,0.16655205081999583,0.04806172943959421,0.0840582176990998,0.29533065400217673,0.024595621484372755,0.3585535117682473,0.0258257511709835,0.0515787883254876,0.04397306647655356,0.07904881018652478,0.013002328619882111,0.43225482023983725,0.03988923039593049,0.006537413803720997,0.025892306722885703,0.04639264150962565,0.014789460120979429,-0.009473137084723807,0.11304650692973464,0.03869138770127246,0.03506508734088798,0.41975986580965524,0.04640840180318821,0.02509375690493694,0.07556755780254783,0.042936091024084896,0.043836228488119196,0.07795339095782149,0.039558854243483044,0.047366890455687684,0.07533132499809447,0.022468901694393195,0.06709907599700668,0.06642948548979612,0.5114832525702617,0.06721934158366158,0.1563012697108387,0.1641037635288632,0.056143639944588694,0.025128673402945927,0.04901370142593668,0.04959450507694844,-0.006541781993143452,0.0193957588893526,0.023083576138167108,0.03156409148488155,0.0431277203632496,0.5103650090244788,0.025021006888860466,0.030429716487938175,0.032141620349598846
0.083177255353537,0.42506519365782797,1.0,0.12011348929829403,0.09725775632985188,0.1964731265739478,0.060977016718436555,0.06343891968173533,0.533549855279944,0.06686989279154229,0.12635508562681555,0.35083534944569267,0.520193652140692,0.03807806298365483,0.06889039151351865,0.033256468691224984,0.07841406851146249,0.1770071310166393,0.07998261391155878,0.9789666977227579,0.04018358463151192,0.1347028140430953,0.06456077207476768,0.5042182700513044,0.1552553300825772,0.05241416247325216,0.043502530820565335,0.19120489269529087,0.25612950443198457,0.11120586522841187,0.1476903832592009,0.4596818777023794,0.14412744837261623,0.4826708254173744,0.09276973990504528,0.04361153115872872,0.05699540923282187,0.09269830399834576,0.07192846416717935,0.8335877369478467,0.036749267783304194,0.05272134862373028,0.1474702139901356,0.04123807104924709,0.0563330501327666,0.0533829687280077,0.2506105529732524,0.039145060086407384,0.018660264758497344,0.96990695515028,0.04108423997661776,0.14530304566472052,0.07242063041248273,0.05408329108312046,0.04100083431930401,0.10437387369485027,0.04543598252616761,0.06339111120873644,0.06712749677291427,0.07369039590896811,0.03882158763075038,0.04752846866636457,0.5186380272251061,0.06467247730286783,0.15582960356890196,0.17371430620326866,0.06192162422211181,0.14667534837827095,0.04215052349671318,0.06634286954995582,0.08714330150237347,0.08589720360607747,0.13783517482942545,0.10097668371025788,0.035419966153212766,0.5175809787662384,0.09171181151942388,0.05911974596427171,0.15678347195310582
0.5414436084129702,0.07189895146418088,0.12011348929829403,0.9999999999999998,0.4701027994757023,0.36303955639483865,0.060772719405622184,0.1403746400221398,0.10071370899572564,0.5915825049420477,0.5200816089310936,0.03739450939471768,0.09703925816342053,0.05462830700783127,0.13820702735589024,0.05982769274992495,0.5519493346065345,0.34134110162802767,0.5668736214478587,0.12068789904080814,0.053073213298130195,0.40431098670154414,0.04551952129461079,0.12409844090080094,0.35570390675851243,0.17635109484361133,0.09742652652648205,0.32882359017341395,0.020010866288855764,0.4661077309835847,0.4033041088972845,0.1472256794780401,0.3887349832455168,0.11398904957903779,0.5372626641844702,0.06797719949466446,0.039676126067400175,0.044999887646988236,0.5605007928414193,0.13006192522960133,0.056175617978031306,0.054853959967632274,0.35975187790516494,0.054674876278383536,0.6037469286837178,0.07566261552741589,0.2640322241555481,0.06602062968492159,0.10251851750807343,0.11984058059082159,0.04401490014496059,0.38735151435225634,0.30882036357145803,0.330872015440959,0.05969834618383586,0.8680199194435387,0.07167588296773673,0.4171837472098891,0.12089128335686962,0.5794211901296088,0.034015131995685254,0.06983266187525046,0.11239110913978123,0.14743405105342977,0.028006643633723263,0.03751108658322365,0.05860720989072745,0.3961450394832431,0.03929752312116023,0.41759989083117277,0.04858995424002281,0.5381447223795789,0.39962831684121125,0.5294246644250156,0.0934710698488342,0.11390346981298868,0.5377639515081967,0.6048064044875411,0.377806756176093
0.7167852165762839,0.04190230661779234,0.09725775632985187,0.47010279947570227,1.0,0.6910758435771412,0.01481322344892153,0.11757866645019736,0.035559947006787954,0.6983527950400059,0.6894871386563087,0.16347207167835523,0.07661229299531189,0.020275819433484447,0.09978072761500603,0.09447947738761446,0.7087923704493797,0.44268355496598494,0.7010726393003065,0.09571606701975802,0.08912082134758181,0.5776386262212361,0.08296764570935407,0.03710737197929368,0.5138346053834636,0.1235442676997366,0.12942729274029577,0.4399209768179262,0.05637037860775088,0.9776383330153837,0.8242390615253425,0.28769638659016894,0.5540202989887695,0.22482226463621283,0.7296865690520673,0.02369149827332724,0.0142852827193299,0.024296709011348266,0.7076068510758979,0.09845056634214218,0.02292503657749413,0.07387351013191334,0.4684628287671531,0.016370950574030922,0.5480129642860874,0.10349822168409287,0.51283247408359,0.024700662197381613,0.09908484315278719,0.09554180185769284,0.016584242803504925,0.5529460292274617,0.10142396101108009,0.1200009782834559,0.01852413246378724,0.560252829885308,0.02363646037202395,0.3079558913899752,0.10048427894696146,0.6986481890175603,-0.014870516871377578,0.03408029346122758,0.03499240080650939,0.11672563398924465,0.039413336614571984,0.0331416721973538,0.012473044727280112,0.573112638077567,0.011362780001917717,0.30710415060302165,0.1113832495581935,0.7203847162811049,0.5709410198818005,0.7416127279833901,0.08511866216140575,0.03784463051173853,0.7268588143099944,0.6010314218768865,0.5502709119098784
0.5664655281009937,0.09436940940308577,0.19647312657394783,0.36303955639483865,0.6910758435771414,1.0,0.05807256077857503,0.07083614424006417,0.0850181822012591,0.5309656251531933,0.5731724849041502,0.26972993538703693,0.10304501453146474,0.03936672437905648,0.08572563159884587,0.05982550847642067,0.5521108241180128,0.42232072144178145,0.5486519946141196,0.18806361033963478,0.08343465466415885,0.5070490709482752,0.057795046732286394,0.08618570693460603,0.5002315407544072,0.1373577500128792,0.06070444251599325,0.43810623331261417,0.09877705639864186,0.7414917169909315,0.8727586684083167,0.428032369576454,0.49967169316107096,0.35556953587072954,0.5861301874325205,0.05133735730778402,0.04764525572073751,0.04105900160207807,0.5436650832798808,0.1678436383723849,0.04106083220110039,0.06135248870984453,0.447241833720834,0.03875299760524417,0.40755154835190927,0.07127658194912426,0.6005139993273088,0.04292740556636846,0.04172507812694934,0.1897053431064079,0.0381590274195431,0.5003451378833795,0.1383027619481041,0.11756546043576135,0.0413237858093534,0.4347807172879577,0.038332738925130956,0.24591037519570372,0.08394420705522669,0.5430559699914962,0.031224010997088558,0.06864524532451935,0.08901638315106049,0.07472167678096028,0.0475192693914249,0.06947678214256496,0.05304290180369693,0.5104485275955586,0.03772061474331354,0.24398170049290302,0.07908860130698936,0.5727895870509949,0.50418933290391,0.6010176361291585,0.14297080741093834,0.087601992286645,0.583000175012346,0.45788707821307195,0.511307992920416
0.014889669789701776,0.05358350692470807,0.06097701671843655,0.06077271940562218,0.014813223448921532,0.058072560778575026,1.0,0.021558461139054564,0.06222006657715303,0.011375578867141299,-0.019274710086771858,0.09177687970566413,0.06244384597614632,0.7746202872637261,0.053626720312645225,0.029845790365175213,0.012049457814618319,0.06311938592796054,0.01010635470793768,0.06072412014667806,0.02649113529309872,0.04625283283725092,0.030481904993233565,0.055546960672687926,0.05604184203647636,0.041433636412600935,0.02888157568263585,0.059462128863308775,0.16199118121063003,0.026293299089001472,0.04315505803141734,0.08297283632294414,0.05380829264008218,0.059317156939807957,0.013503997949599755,0.8097781035280822,0.7900499729883794,0.6774645383864161,0.01700027430137129,0.048078113243410714,0.7694723710799093,0.017908368838413333,0.05706004274244908,0.779156068317435,0.03870346262315778,0.01703700007782552,0.06305697198586563,0.7545529076383672,0.027250303591740178,0.06150879847612068,0.7847933674634524,0.054330486791080594,0.05112805969670066,0.07343485444246421,0.7737312217651773,0.03706602927142303,0.7416039041632401,-0.00022536837997324424,0.03992145434130738,0.013139879916528206,0.6584282904426705,0.8601679485360307,0.0445988174625705,0.016384098843123203,0.1122531131924756,0.1460689898985398,0.9918971679632275,0.05241487048426739,0.7943303760756961,0.0012862684537480714,0.028715289946646988,0.016293485568081585,0.04898512546470873,0.015749000887477427,0.24936769408393103,0.05589230591378985,0.013856712157856076,0.024838987944547735,0.060796151543863884
0.15075783311948782,0.07082592766740001,0.06343891968173533,0.1403746400221398,0.11757866645019735,0.07083614424006417,0.021558461139054567,1.0,0.04699857676061259,0.14749202117011936,0.1143976802192251,0.042084925820399945,0.07404366195362616,0.03168064480456625,0.40869017940196045,0.2135664321762588,0.1512785749317556,0.08636608615293365,0.14625641721802676,0.0668910831556938,0.18799075711857838,0.0888719649102162,0.2177746554901576,0.07097197125416799,0.06280499776055273,0.29349923767786906,0.22142415691798062,0.054318898730734026,0.07162103066435509,0.11546264933290845,0.07787172226023675,0.03597826901985892,0.08056744745459886,0.02657618300228565,0.1388989325586476,0.044949700150961086,0.019247532309628532,0.04839913843114166,0.15196856124162814,0.07585365499117519,0.0352741666598249,0.2231652806208699,0.06882182982726574,0.026758335137883817,0.1440851250365123,0.21882606330549217,0.0339223232235966,0.03776974822102453,0.40328267880711527,0.06830042966948872,0.029915703350320427,0.08023468321027061,0.19690821094443314,0.15494392373092794,0.028481708727037768,0.14931890872601492,0.03216436549823763,0.1744900710603405,0.4252610033594857,0.14513117855953458,0.02005165447009345,0.03315952097095129,0.05662958452038132,0.9719009623918653,0.05046663196117744,0.020600818751527136,0.017058439489555013,0.08280490443521725,0.025624612310062994,0.16997584765015147,0.208841402170985,0.14997267631249253,0.08547193839370316,0.1340004632500419,0.10164560996872682,0.05789605292380867,0.1419420155204945,0.1502108475271781,0.0786085822712657
0.05383133408340103,0.5043191990965002,0.5335498552799441,0.10071370899572563,0.035559947006787954,0.0850181822012591,0.062220066577153024,0.04699857676061259,0.9999999999999998,0.03892370023150842,0.04135972772596527,0.3382777274399197,0.7347449804386048,0.05055186344021253,0.04271461830339266,-0.014143824125784096,0.05282853626685627,0.06249504616935813,0.04648226586275135,0.5497782087508966,0.017127279317739948,0.004763568071057898,-0.014470502463788847,0.9155923708594534,0.016619564921179827,0.07203973862542248,0.006516027312018114,0.027348022687099124,0.19174147346612905,0.03948809035181015,0.06209041594002414,0.32987720099269513,0.00746395956541249,0.42244071874594585,0.05402899970660784,0.047435536800006395,0.05356731096772732,0.07589633607434103,0.05020849885844288,0.5799058271345229,0.04708810430021827,0.0011371143267994523,0.04249186595507521,0.05582104223012293,0.061784549496035526,-0.007473575619186287,0.13681527304911117,0.049428240834364895,0.017929024706971754,0.5505401850522968,0.05515317845957317,0.008199426420172573,0.07125745080997196,0.03382699002773797,0.05309346202876115,0.0911043231841212,0.060581962187966076,0.06105727556257513,0.039422989099767054,0.04195665648324526,0.042962259485956236,0.04877350686153669,0.9378728476734932,0.04507985069574484,0.12877939228515903,0.15711186679301098,0.06807224335170173,0.00944724031827836,0.05869579728464842,0.06019822755529845,0.0016813258526613562,0.054075779977690974,0.005068918372323746,0.05385824619107217,0.0331455048384884,0.9722441779973737,0.0543262423326473,0.05326368403712777,0.01840846254246946
0.8980711572606819,0.021769679455654695,0.06686989279154229,0.5915825049420477,0.6983527950400059,0.5309656251531933,0.0113755788671413,0.14749202117011936,0.03892370023150842,1.0,0.774045802997242,0.08066882672690882,0.04290553995871918,0.02302458143034983,0.07773380677266985,0.0939232568156933,0.9331219303796572,0.4485127663748039,0.9697702471621832,0.07314388139036904,0.06085280833214272,0.6412000120905438,0.09338963904483773,0.05403253681310295,0.5493964886634805,0.14516909328110666,0.11720984608398635,0.4766012938162809,0.03999703532921317,0.6853563859778161,0.5812861491137923,0.21091379816893008,0.6116240679461228,0.10603082870305053,0.8241508421876109,0.0036929450958405113,0.019559856918437556,0.01399708920567197,0.9353389556824998,0.08653660727507595,0.02455498251715415,0.0750571358598948,0.49779838178600155,0.020359853872342095,0.6703189320515964,0.08865039723783576,0.3718546124404874,0.02742636997943412,0.08143512982917951,0.07315971352805964,0.019598214984804522,0.609524131592199,0.1498058139639956,0.14390387464347892,0.021875261083499617,0.6865495949831931,0.03084222696744655,0.3947496169291791,0.07351159600567188,0.988174198033845,-0.012270857087458724,0.01405541701599001,0.0458076389999381,0.14122138587409883,-0.00771015664134399,-0.002894854751442762,0.011410404987467173,0.6309564336430271,0.014972090400587685,0.39098369181768217,0.1005730660018166,0.8809550230670162,0.6331831965639093,0.7950180943863993,0.07765318046670933,0.04996480215288207,0.8379239279984699,0.7350076157252802,0.5981249564442392
