frame,joint_label,centroid_y,centroid_x,area
642,73,540.7350889306888,527.0140955737041,41999
643,73,579.7564858490566,530.8024764150944,5088
655,74,259.6199207300826,148.9095307087663,120096
655,75,970.6777348191949,136.7771207641574,4397
656,74,239.08271228119372,139.39438518534496,92719
656,75,984.6388016429089,140.14109688330515,4139
657,74,353.985079981235,114.70765225869951,108713
658,74,440.78539168353836,80.22301822146083,51368
659,74,493.77613365155133,59.10190930787589,20950
681,76,85.25147395435944,281.76069917458557,28834
682,76,47.92224332476818,304.82694670986484,8951
692,77,626.2641456073369,65.71488596650708,49503
693,77,657.0780084520703,56.3267902916657,43303
694,77,708.5195468000409,23.273042768194344,9797
704,78,875.8478706445001,35.65247096333409,4391
721,79,528.1137796643828,525.2355029292027,80568
722,79,550.7151723714128,525.6732214916324,48819
723,79,533.5103456596489,529.4173855341738,16577
723,80,31.372899159663866,46.043067226890756,4760
724,80,30.167037411526795,57.88412537917088,4945
725,80,26.507975087346196,96.33237125930427,6583
727,81,26.615752285951785,51.61242726517041,4812
763,82,57.135430318916555,311.26896752584827,13734
764,82,38.762782900251466,298.63139145012576,4772
765,82,58.01027884089667,132.75811919081465,9145
766,82,32.90976933514247,65.27159656264134,4422
771,83,35.29925746848558,60.7929545847004,5791
780,84,988.6741992532914,156.35920613087052,5089
783,85,861.690594572198,168.9354671638699,9654
784,85,868.255566765151,167.55150008407196,83262
784,86,377.74350573367656,162.63210858881348,4273
784,87,411.5464806074287,47.50913195156988,4873
785,85,878.9133105678718,164.09510903933366,55347
786,85,893.8615255891787,167.1588341932785,21513
801,88,54.350655542312275,27.0,4195
801,89,542.9602120290727,528.537552234923,61501
802,89,559.6042789308009,536.0020007469456,37486
803,89,551.7685703334611,535.9432732847835,13045
805,90,991.0698272693862,139.96857772877618,5442
811,91,601.2574106086798,135.75556364298063,54955
812,91,588.1607338286965,126.78579862911123,69444
813,91,574.5991936771516,141.00542870828676,25052
814,91,590.5115714818962,140.78238148562897,5358
820,92,279.8310102802981,185.59287857355233,110989
821,92,268.6350717490452,188.75644258222403,107876
822,92,272.43278968828093,216.20474374150555,45618
823,92,277.8624454148472,214.93733624454148,9160
825,93,985.0213287570483,147.38195636185338,4079
826,94,286.22261553912773,204.09824324546815,60737
826,93,980.8309959591157,150.2170192536249,4207
827,94,308.5630681147444,197.09562035178845,67768
828,94,287.06210126882485,197.00534803747183,84330
829,94,305.4479264070358,210.60916373929086,39569
830,94,306.2224232426967,217.62150800830096,18793
838,95,306.390718505077,208.14700204625305,51802
839,95,297.6752984017803,208.7845033380538,24715
841,96,552.5665742754894,523.6094660023858,57004
842,97,411.13150265743275,92.15179578031889,12418
842,96,507.9167615577317,534.4738670006832,35128
843,97,431.98967684021545,73.98047576301616,4456
847,98,469.0361277694486,82.30855405630518,48024
848,98,469.31508587866995,72.60563499450038,35457
849,98,375.79481623234085,171.46586367985591,71068
850,98,335.77793942600186,188.49909623947448,22683
864,99,70.64793653104302,277.149355848315,13739
865,99,56.46028951486698,303.1253912363067,10224
878,100,386.34538598047914,165.90461401952086,4508
881,101,541.4041775774922,530.4685260743357,49263
882,101,562.9068416192089,532.7052100969678,25988
885,102,313.57820714446194,78.16989440575152,22255
886,102,305.35782328446754,79.48793565683646,35062
887,102,309.0,65.87708072310721,22348
888,102,294.73188803512625,94.10162824734724,10932
896,103,77.3794624717014,56.1718813490451,17227
897,103,71.06516336861482,41.91909802116889,10865
898,103,80.86678507992895,34.53795145056246,8445
907,104,473.05038046314866,74.36697524929264,36403
908,104,468.2595711457491,69.43576945598528,35863
908,105,54.64805670595731,264.6281459063396,12556
909,104,463.5255802134508,72.922073521938,23612
909,105,76.31870487364621,306.1288357400722,8864
910,104,456.8940767161736,103.42772775114021,34204
911,104,468.5706131286291,100.30715480759768,10161
921,106,547.1691374663072,528.1717558721601,51940
922,106,519.9530842317728,531.3042386648945,20313
924,107,396.61304272617195,24.86144265697976,5781
944,108,955.2466644613519,169.90759730951592,9069
945,108,987.1913865546219,139.915756302521,4760
953,109,76.97417436218501,101.21184848959149,25556
954,109,74.79450079091839,107.1835395924444,21494
955,109,35.69330013580806,86.9665006790403,4418
958,110,956.4274408023326,380.2911339677657,31209
959,110,971.2294244217321,380.0610543302851,7436
967,111,31.239343459088683,64.890494855463,4082
972,112,954.919112612407,361.5480440041996,21907
973,112,958.4360773085183,366.1898353614889,6985
1005,113,398.4344948676391,187.49149108589953,7404
1006,113,363.6665403561955,136.57104964001516,5278
1013,114,81.95060483870968,38.54939516129032,4960
1025,115,645.483592253671,522.7796765269206,46990
1026,115,624.8969091874668,519.3969622942113,94150
1027,115,623.605109305637,521.4745121031913,59695
1028,115,637.047476890983,523.9220228032946,27803
1029,115,628.9227949427695,521.9215231540361,13367
1029,116,374.6097002100439,171.0702692381134,5237
1071,117,596.2917050914915,126.7388972479736,41206
1072,117,577.1433273527551,122.83518128896519,77473
1072,118,47.104991749174914,52.79424504950495,9696
1073,117,581.0448054851691,123.89154866597109,33545
1076,119,406.5927689594356,37.39506172839506,5670
1076,120,550.9634359599386,532.2791055058026,18871
1077,120,554.3777742296024,532.5134919367715,18789
1078,120,534.1289716112051,516.3804286520023,10638
1086,121,314.6347047419762,74.7684709357787,32497
1087,121,295.14277836496484,60.23758099352052,21761
1088,121,293.7461511749045,83.4867461511749,8639
1090,122,72.48066846617974,407.57736583042237,25192
1091,122,52.83860110007389,332.9653558821115,24362
1092,122,72.22604303604788,302.75144721972373,43359
1092,123,522.7014598199711,67.64670491115153,21441
1093,122,75.92207659921228,332.71883063968494,29452
1093,123,487.54066514940166,99.7428088980251,68105
1094,122,51.91588622962192,302.05757891085676,11532
1094,123,489.62479837295746,82.10440189821634,42777
1095,123,494.8436291973016,52.60228909270067,13193
1095,124,984.9943356148218,140.9778144913854,4237
1096,124,971.142792332993,159.13122377225812,8817
1107,125,579.4351341595476,138.8009385152208,41555
1113,126,526.5468941596889,72.10247696457975,28543
1114,126,510.53934847835404,71.99425632233176,23330
1115,126,524.6683698697874,57.75638701170266,6067
1120,127,328.2239551111431,469.7285950651032,69505
1121,127,258.565811677354,492.81252109348634,17778
1122,127,242.8517578125,462.7896484375,5120
1153,128,980.3594046865104,144.9214692843572,6316
1154,128,963.7676303109943,156.1730179588261,4566
1167,129,507.34570609077105,64.31744558798718,11854
1168,129,489.999865348363,79.99842265225253,51986
1169,129,486.1552601574015,75.63864401123502,35959
1170,129,465.57710790738315,69.28964613368284,4578
1180,130,293.99551732493336,83.69384540828689,16508
1181,130,310.08971941469304,74.60288127922763,26516
1183,131,492.815671162492,64.94690644401626,4671
1184,131,484.6388069562755,83.71752518936266,42379
1185,131,443.0420556953804,73.98790289843306,12317
1193,132,582.4235742429568,125.06431861484674,54059
1194,132,598.130447405859,143.31620358273088,34443
1195,132,572.3037790697674,109.12318313953489,5504
