frame,joint_label,centroid_y,centroid_x,area
166,25,987.8966078889597,614.0742865236173,14121
167,25,972.167099976365,582.9420940675963,4231
171,26,857.2748356464573,644.0669284149014,10952
172,26,861.6063451153657,666.3626043200785,16296
173,26,818.2473941368078,650.5482084690553,6140
174,26,822.422049232064,667.6839890595413,4753
177,27,982.6367129766479,406.82678096364174,6766
178,28,146.32492549247655,584.0497928327397,13757
178,27,982.799386920981,428.35711852861033,11744
179,28,165.0163657565644,564.8566890506253,24869
180,28,148.65163472378805,580.126581485657,15966
181,28,172.99615988828765,582.7112061441787,11458
189,29,752.1687812582259,518.557093972098,18995
190,29,809.6428539332575,540.1633365286682,133528
191,29,813.5753251952875,567.3957032481195,117391
192,29,823.4350504570191,579.2237755587256,94635
193,29,813.5392699986666,571.4927933279188,82493
194,29,803.0816508998615,584.4088890170743,34672
195,29,818.5707618231767,576.0159808584173,33853
196,29,802.3996473839703,566.8509006004002,20986
199,30,972.1753238890907,422.1888848528878,8259
204,31,832.9487179487179,701.3257783882784,4368
204,32,990.1122499382564,432.08298345270435,8098
205,31,857.6144628967837,698.9592179945344,4757
205,32,985.8778837280837,419.373526094535,9753
211,33,776.5505890817519,535.6372155769403,55595
212,33,758.3330244870947,521.5214711165737,52885
213,33,746.7567698594086,541.4151257012259,28878
214,33,736.5005532809561,523.2755339161226,18074
215,33,732.5088367609254,516.8068766066838,6224
216,33,743.1462128475551,515.4460690316395,4172
218,34,843.3731943756508,528.2923974243635,98927
219,34,833.2046047321694,527.9827110148252,117705
220,34,819.108392238531,521.1397905444643,99878
221,34,825.064249834508,511.9754033461833,77043
222,34,819.2150183966997,486.83039729438434,53814
223,34,798.4449329522972,463.78811669754737,31843
224,34,815.1812567257755,421.69714125298276,21373
225,34,806.1822985468956,450.25759577278734,10598
229,35,970.930106093725,650.8926800661086,18757
230,35,963.2562194648297,536.2083648480141,48919
231,35,968.2102397252536,526.2717639350188,44259
232,35,982.543789939374,525.7548746518106,24412
233,35,970.579356040998,429.83134900093177,9659
234,35,985.6094858923317,442.6087934914315,5777
242,36,759.5987942419544,645.3014946047837,127057
243,36,732.4839677967866,617.320418502967,230536
244,36,735.609117706363,610.0192032568724,208298
245,36,753.5544547427343,591.946970004259,197228
246,36,736.3218109018545,585.0957838330316,166834
247,36,741.9221471377739,572.9261892128097,128152
248,36,755.528063376268,576.9223412743645,87730
249,36,798.7880125564058,564.3358137840186,71358
250,36,805.3702287127182,570.0291299644568,51768
251,36,770.0393898305085,596.1069830508475,29500
251,37,986.4260305851063,422.6692154255319,6016
252,38,164.93032258064517,583.9683870967742,7750
252,36,767.4798589447986,604.679506306795,14746
253,38,159.22245646911844,575.9205903021785,25614
253,36,770.0489963844907,582.1343972073307,8021
254,38,133.2779846659365,565.6246987951807,18260
255,38,144.46923627258093,566.5127884099445,11182
257,39,876.2926412053029,65.66163360636862,30399
258,39,830.035741003965,69.79720580534152,53468
258,40,931.0041605954742,630.0360233835999,56963
259,39,823.17342709257,67.30876621368033,48493
259,40,914.3888517122765,633.2658049519248,85179
260,41,316.765211771724,547.6340723801949,20116
260,39,834.8630472663907,58.32558266172947,36728
260,40,927.2374280261635,633.7670739067316,61307
261,41,274.75655871177855,491.4639044689705,11054
261,40,862.312149169825,548.825760325486,118469
261,39,843.7981610723385,54.09394040101917,27081
262,40,853.2085278910325,545.9521141303935,131709
262,39,880.6902852360695,47.10202943022526,14339
263,40,868.7884481420298,544.2395458073762,100486
263,39,905.4880857471875,38.73044556648065,11289
264,40,859.8325379704081,538.5515569501645,91782
264,39,907.8406226834693,26.559673832468494,4047
265,40,881.8318484560159,537.5286739901393,57805
266,40,881.8530353483607,523.8599193135246,31232
267,40,821.4718037594987,473.5461938408212,7501
268,40,802.2610498744953,464.4833569791553,9163
269,42,978.6602212081367,447.98151442493617,12929
270,42,972.1560514877967,421.57881979271144,11964
291,43,980.0368255597614,621.9756848655932,15587
292,43,965.6853103394702,612.8104559931639,12873
293,43,978.3270635896694,621.5820733560008,13823
294,43,891.7447636538545,653.2202982202982,45738
295,43,895.4523720396296,659.130543285668,40071
296,43,910.050193050193,637.1244647244647,28490
297,43,885.7035973101782,642.9302735522622,15317
298,43,850.4160195251831,655.4808076325716,4507
299,44,975.4698760994987,424.08729783410575,10573
300,44,976.8138048572646,419.767618236046,11735
301,44,982.1876763344995,427.2602415077305,8861
302,44,974.1348916484052,455.35208181154127,4107
318,45,959.6206269188492,576.3425690785733,26383
319,45,953.6981404385234,573.6788232028865,18015
320,45,979.8326585695007,584.9535162693057,6669
321,45,993.3802183686577,502.7862877328195,12456
322,45,978.9701095223609,443.9556586553088,13148
323,45,982.6597458038226,440.227903366644,10307
324,45,985.9175510204082,430.7065306122449,4900
325,46,585.9317674691721,460.4243100411039,8515
326,46,549.0309830606631,476.7709570001448,6907
327,46,550.2872792309412,499.6215068186899,4473
335,47,850.4496801056159,669.5091906164314,19694
336,47,826.4572052401746,642.4348617176128,13740
337,47,836.2900854361216,646.1204053248559,5033
338,47,818.2187914377723,661.7020268990339,5279
339,47,752.0916625062406,703.7478781827259,10015
340,48,455.1440614555794,350.550705841273,20047
342,49,975.682673915232,418.9317426759287,9933
343,49,981.4054551732075,429.3525146737254,8689
344,49,993.7884357648861,427.26115259429446,5223
347,50,960.9507403074192,621.3096784604833,24787
348,50,964.3350080171032,608.5238909673972,18710
349,50,967.9742762128326,608.6824139280125,10224
350,50,974.1669278996865,598.1801528213166,10208
359,51,901.642449456746,97.15407096685463,29084
360,51,903.5671148805592,134.59895156306604,46927
361,52,458.95552,621.408096,31250
361,51,885.7704906891396,76.70884871550903,29428
362,52,469.4142681197669,604.768745924799,96621
362,51,888.4802724283701,77.02508219821513,21290
363,52,448.421703821656,615.9091082802548,62800
363,51,888.7988927236123,70.14020707506471,13908
364,52,458.77224681698067,612.5310237139229,58278
364,51,915.2895202690742,80.07302177376526,11298
365,52,431.258049335268,636.4773520530217,25499
365,51,890.955118694362,71.91617210682493,5392
366,52,437.52198979968955,641.9921649789342,13529
366,53,992.9916666666667,426.16413043478263,5520
367,52,411.1222838867463,641.7608879691468,10631
367,53,979.5831856166118,412.59230184856926,11847
368,52,411.00421156942895,615.7761674718197,8073
368,53,989.9977747346799,424.60219103046904,5842
369,53,985.3166945306903,425.20157630761884,4187
377,54,967.2865769209462,616.0061492438092,18051
378,54,971.1126409495549,612.5405341246291,8425
381,55,874.77065379109,657.1732869213711,35623
382,55,881.2825347107189,651.8556455741951,33203
383,55,870.0797766682772,657.0724217533688,18627
384,55,844.880766783328,664.7465797009227,12572
385,55,857.7603767560664,640.3780332056194,6264
394,56,976.901546961326,436.62419889502763,9050
395,57,354.493791472308,535.5637605939163,15221
395,56,956.636812127192,402.4622146477105,22297
396,57,359.0916902385654,539.4338207824092,37474
396,56,973.2590226213089,418.96209635641515,11582
396,58,991.328186167899,737.100695954763,4598
397,57,399.1073376301438,529.6846058502726,40340
397,56,988.2154320195147,436.6477083065862,7789
398,57,362.1249124912491,521.2948961562823,29997
398,56,978.8830388692579,420.59257950530036,5660
399,57,366.25614082056086,530.3488387658122,14941
399,56,977.3967495219886,441.52581261950286,5230
402,59,305.7928725701944,467.6021598272138,4630
416,60,843.7943853352134,667.3573900781951,7801
417,60,835.2422856075814,662.1927547733533,21421
418,60,823.9704608113431,661.4793882105816,15234
418,61,975.4975813544415,405.16424802110816,9096
419,60,832.1953267105079,646.1928081712607,7147
419,61,978.7510678454356,418.29065262739647,10067
420,61,976.7566603235015,421.2993577545195,8408
425,62,145.87651490337373,567.9727481166066,15265
425,63,960.6633950120676,461.91713596138374,6215
426,62,174.34937405208092,571.0199994858745,38901
427,62,160.4770522873388,560.0262737374113,26909
428,62,147.56845734623514,567.3725392058725,17982
429,62,152.10110294117646,543.7562149859943,11424
431,64,979.3742663944884,551.533937228885,15676
432,64,974.3620760300478,545.517277486911,21965
433,64,967.874798659179,560.7385834312829,22971
434,65,622.9439268764282,132.28282650729477,5689
434,64,975.2837818993166,548.6658764467996,14342
435,64,984.56389530408,561.2070823710546,10392
436,66,731.1338331936664,536.7257442773342,113365
437,66,725.4729842222438,546.1638660342658,103310
438,66,689.1326303369958,546.9553277781874,67805
439,66,653.195611260161,531.9620923931179,74919
440,66,656.6650818908639,530.59561049445,51532
441,66,697.6725223357334,555.9566479436046,26527
441,67,971.4030746838897,403.56645137814974,10993
442,66,713.836331081631,555.658663628225,12287
442,67,975.6084728817796,420.31692076980755,8002
443,66,693.1405876731964,514.8400621118012,8372
443,67,983.0752046384721,430.58100272851294,5864
448,68,962.2487629329735,625.3462560830982,24453
449,68,967.1547987616099,628.2541514213341,24871
450,68,972.3775858149579,623.7397893460635,13197
451,68,952.6878794693051,581.0008994827974,4447
468,69,994.3650599959325,433.3841773439089,4917
469,70,834.0577766942955,663.0626523647002,8204
469,69,981.5442777539648,429.7450492927561,11665
470,70,866.2039309484193,676.9277246256239,19232
470,69,979.8237410071943,435.4105858170606,7784
471,70,833.2822410147992,663.8179469109701,8514
473,71,822.183879205724,528.6220786086025,134311
474,71,811.5603667493248,521.7559979782983,126626
475,71,810.3255464142568,516.5790019169212,109029
476,71,801.6389752518344,549.6354806616092,80410
477,71,790.1166912406343,549.2196611801522,66466
478,71,774.0691711389386,546.1933945024717,51987
479,71,723.1647014313639,528.8384933896631,47577
480,71,762.7797819930952,532.1326273323248,25779
481,71,733.5092281879195,502.37462714392245,10728
493,72,968.1644250631168,412.2210695432637,21785
494,72,974.7761622345514,424.99113576940243,15681
495,72,964.0252882864658,425.98998583855956,9886
496,73,802.4503532911863,642.4246931944961,5378
496,72,969.0166616631642,425.29495646952864,6662
497,73,806.4839319470699,650.4227315689981,4232
498,73,818.6421418873048,669.5665308893415,11784
499,73,821.8939963614312,657.7953911461492,8245
500,73,891.0603034230388,622.3907905771136,13117
501,73,921.7004685627111,630.5790781301079,45885
502,73,919.3438503420355,627.7613848945972,35815
503,73,960.2154425914048,629.735487491982,12472
504,73,966.2929744219815,617.0128448564727,8953
506,74,893.2751839892952,101.31459987782529,34377
507,75,608.7539350468221,392.2881052002391,5019
507,74,884.7139793273957,84.54597718268744,33571
508,74,886.0883181519391,73.50516480420697,21298
509,74,879.9439089536639,72.33985599814191,17222
510,76,243.15025286132553,620.993745009316,7514
510,74,896.1714658466126,63.953126456061874,10731
511,76,225.41046277665995,631.4005396012438,21868
511,74,913.0599294947122,69.23407755581668,4255
512,76,215.7131732641142,630.8704304564136,13869
516,77,974.0784084259801,420.2554543174789,11963
517,77,992.3723445849081,428.4852078717581,7673
519,78,571.8189787420557,514.0199430199431,4563
524,79,993.2208616780046,725.3360544217687,4410
525,79,965.6831960205192,732.1411472097,6433
526,79,889.9600326553792,685.6296809001526,28173
527,79,890.519770574433,686.0992439384722,34521
528,79,871.2901351958784,687.1672141350575,28921
529,79,864.3970069837047,644.5826405054872,15035
530,79,832.1644606221046,654.7560114714317,9066
530,80,964.3868083670716,443.4574898785425,5928
539,81,975.6786514336918,418.45934139784947,8928
547,82,529.1755283648498,473.5083426028921,4495
547,83,969.6343327920149,618.344278528142,25247
548,83,958.7417994739285,627.2697663623704,25852
549,83,960.6003112689071,620.6507465590195,20561
550,83,971.621323960164,612.1922671353251,8535
551,83,965.7948364209697,594.4747733543555,5074
563,84,983.5752382697947,424.7205828445748,10912
564,84,971.6750130024519,420.56787279887067,13459
565,84,985.6550569323509,424.84511051574015,5972
566,84,987.6515376458112,424.3989395546129,4715
572,85,241.69198555956677,592.7015162454874,6925
573,85,220.81029153282017,614.7279229044185,16499
574,85,233.61268725416352,629.0384969453511,11949
575,85,210.59534467323186,631.2452999104745,4468
577,86,362.5518500486855,372.85905550146055,4108
577,87,556.3507225079599,446.97158951751163,4083
578,86,357.839140007771,390.61688900401504,7721
579,86,353.12437294585715,389.3160352880125,5781
580,86,364.06317218335596,392.2565521562076,9577
583,88,966.783400185128,569.3875347115088,6482
584,88,973.557520916697,544.9545743906875,21992
585,88,967.4915312086694,497.46153846153845,23439
586,88,995.7471569930586,441.8514251956875,6771
587,89,906.3283413170501,632.5489550981735,75988
588,89,896.828958569807,638.7765441732879,84576
589,89,883.8808185617524,647.1695292745876,76329
590,89,887.6098044967474,657.3579107207564,57953
591,89,892.0870530527947,653.0215050987479,38735
592,89,857.7621151520789,642.2860664124267,21502
593,89,843.6124742268041,641.051443298969,9700
594,89,903.8169187478017,620.9477664438973,5686
597,90,909.4130799547353,691.3485776719866,25627
598,90,928.3878482729834,677.7950015652718,38332
599,90,925.5098477066679,690.9474788977715,22391
600,90,922.5174349379146,675.2119975052447,17637
601,91,586.470027788805,487.15561730845576,5038
601,90,846.2141527001862,701.6964618249534,4296
606,92,671.6892187880263,663.3499634947676,4109
607,92,659.0807023705005,766.2869885864794,28475
608,92,637.7786492374728,828.5648511256354,6885
610,93,288.7890044576523,530.5805561451921,4711
611,93,299.149169921875,578.427490234375,8192
616,94,976.0946505271378,422.90042951971884,12805
617,94,978.0433858884044,420.38040925863805,8943
618,94,986.3314314695068,410.31089134018004,7887
621,95,950.9104143337066,618.679219324908,31255
622,95,913.8928024502297,649.2986711455812,40486
623,95,913.2495310165018,634.8630568185431,31451
624,95,908.2110347510373,620.6185814315353,15424
625,95,846.7394422310757,638.3507569721115,6275
626,95,923.2428218585983,618.1364618709479,6478
627,96,444.88096870002283,330.4116975097098,4377
628,96,428.62490062985387,331.62245459548706,16353
628,97,986.8397298632844,465.31428100807113,6071
629,96,424.83301517130514,341.65608359288655,9953
630,96,430.79793977812994,351.2809033280507,5048
640,98,723.6248945421507,595.0837627360634,154090
641,98,721.5578204625637,574.3561951572535,198978
642,98,727.3042599010935,578.9038554461234,167633
643,98,730.404666220977,575.5701097448301,133127
644,98,707.1829667385033,579.1489184597316,87699
645,98,735.1594712182061,580.2859586494125,53784
646,98,738.0433416404811,586.8221475782858,46145
647,98,751.4399825550188,600.1819645732689,29808
648,98,757.7650608133789,597.2839699733942,21048
650,99,745.7357115458382,570.5222477943997,5214
662,100,970.9229328110364,407.15532657753556,11743
663,100,971.6185680278337,417.94781175608864,10922
664,101,547.0397314949201,468.00743831640057,5512
664,100,980.4380474452555,439.7609489051095,10960
665,102,893.387333428858,560.3874767158619,34895
666,102,895.1570235208069,559.2970704854295,25977
667,102,843.8809330078655,654.5307838350963,11061
667,103,971.9142857142857,464.06602641056423,4165
673,104,966.8451251078516,625.0751078515962,23180
674,104,981.9358781383587,636.7841531699681,16609
675,104,977.596167494677,574.958126330731,4227
676,104,886.4117323978597,552.9872081074377,56442
677,104,834.1691716251944,532.2144708097434,152431
678,104,840.6548318378414,532.4438778071856,139419
679,104,846.7444535290713,542.5543255583218,108853
680,104,837.2336245341804,519.9691001282913,81845
681,104,831.3203331554188,525.0947209016546,80563
682,104,841.597615582671,505.613931489981,35732
683,104,811.7742883953706,445.9311854863935,15985
684,104,895.2610326744655,422.8776522791448,24790
685,104,986.4012394724297,423.79071984744957,6293
690,105,526.6449188214071,95.59967718454284,63194
691,105,502.1367887695431,91.5432160891218,57629
692,105,498.28417964342134,86.97483638004965,44310
693,105,511.49903090043193,71.51935430280209,36116
693,106,976.740662723811,445.0453698452564,12343
694,105,496.9286632390745,66.08780949803815,29564
694,106,962.6851132953387,452.11783816524877,36321
695,105,484.94689513913175,63.00094919318579,20017
695,107,728.2268584160421,561.5460806157586,4937
695,106,974.0060622441888,469.45358714958684,25898
696,105,534.6838202580453,30.40901675811953,6743
696,106,976.0473330021227,468.426764825437,22141
697,106,973.8481079851368,466.6439675437931,13187
698,106,976.9577799801784,462.6005946481665,5045
706,108,989.8915935893559,422.19171454490476,6614
707,108,987.691990090834,424.4802642444261,6055
708,108,991.6175859681514,420.1031617816755,4333
713,109,950.4342284809782,243.43163582773866,36642
714,109,944.4734989897368,322.75138158510964,74733
715,109,949.139757062918,378.3664225164157,65943
716,109,943.586479626524,375.7526854915469,44126
717,110,980.3282630476364,632.7369523636032,10979
721,111,456.2258132508958,419.7216328251247,14233
722,111,448.83880512091037,368.6690184921764,17575
723,111,430.0423344755167,355.9859621974135,9047
728,112,981.2869486716534,420.9660820221821,7754
729,113,850.1439839686194,674.1084250021319,23454
729,112,986.6731267913198,434.3291933942951,7327
730,113,840.4780223798728,645.9700138959994,13673
731,113,842.8215372907154,646.7853881278539,5256
738,114,896.8725608126169,88.31224939855653,29928
739,114,894.0019895098571,88.5283569749115,38703
740,114,880.3446262770549,87.49591652951588,32203
741,115,764.7809759388351,549.9109512030583,4447
741,116,935.0745518599109,273.42277138811176,57906
742,116,943.6927730990241,360.2996716426986,65782
743,117,556.2194172149859,516.2986437491608,7447
743,118,900.795255168205,72.52078724540392,13109
743,119,958.8272947651183,583.8086003188539,45789
744,117,603.8953414167198,548.4952137843012,4701
744,119,968.7836036761744,582.9329574164257,27311
745,117,585.0659676714722,538.1288772389689,4578
745,119,962.679197100335,518.7034982700862,36418
746,119,974.258019525802,505.696290097629,17925
747,119,942.1004919184821,453.7184352307332,4269
756,120,355.5580564487317,390.4537334762415,5598
756,121,979.8108796809217,415.97097274540215,9026
757,122,505.19318878332825,76.30581520073552,26104
757,121,965.430441898527,411.721222040371,9165
758,123,398.9139905054454,409.27841385087964,7162
758,124,748.4425112661959,385.3718697964474,216799
759,125,509.6331786195538,90.04910914807606,53432
759,126,838.1228119137324,516.4569592384142,128994
760,125,492.76531758043257,75.56949665576332,40966
760,126,835.8587289915966,511.5220798319328,95200
761,125,496.79067828407057,64.8909409263351,23987
761,126,805.7308213308269,508.77499792663036,72346
762,125,480.65128609299995,56.875044780396934,13957
762,126,814.5612738352663,512.9563200314527,50870
763,125,530.6646776495006,33.31236217408224,7709
763,126,798.6210926297678,497.4422856323487,27896
764,126,885.6458525091123,527.0653510548212,54322
765,126,895.7954479976952,538.4383332023781,38181
766,126,977.2761395915055,548.3320032463141,14786
767,126,971.8445963712858,560.3348233850469,11409
777,127,966.6800466539029,512.1757003587069,45441
778,127,963.4531453640986,501.39486388751214,54477
779,127,971.6155629656646,488.3808940759652,38386
780,128,770.0045448158836,300.3155755866109,185046
781,128,741.3419992154345,275.2014371812703,168246
782,128,719.546823077231,269.3068342875445,124885
783,128,709.5336452545732,263.7250219319622,92331
783,129,970.3443872689156,457.47798742138366,5247
784,128,684.8543915162918,282.0897802103823,58465
785,128,641.36682598876,344.4916355901045,76156
786,128,621.2162201514269,382.5342166569598,54944
787,130,433.21355813136637,345.966631541974,5694
787,131,790.7846728809508,398.44167046911326,46023
788,132,842.0438495679173,522.6516226117986,157493
789,132,837.6178966203931,530.8218419001992,138596
790,132,839.8943568103897,527.4836093033865,140293
791,132,841.1574912780463,532.7278830458023,124972
792,132,838.8286158868958,545.9628077477495,104753
793,132,835.9258104829817,540.4809674336543,68015
794,132,843.4494131881428,540.0213430127042,41325
795,132,859.1049783549784,542.6345147907648,22176
796,132,860.6007186166629,565.9386930159443,4453
809,133,987.0093064091308,419.19192273924494,5695
813,134,970.3875277191844,627.6383795770458,18489
814,135,307.3503909942425,543.6605654378276,23274
814,134,976.845802919708,629.3010119442602,12056
815,135,291.77225130890054,520.613562702568,16044
815,136,877.8722383840602,348.36902736229655,145748
816,135,248.4518222666001,581.9046430354468,4006
816,136,866.3747194280489,318.2886441100673,120290
817,136,873.4587365219795,321.28724475690194,101276
818,136,868.1129451984897,330.17158638636596,78392
819,137,602.1592788971368,563.5586426299045,4715
819,136,851.9146499904724,312.4721360888319,57727
820,136,897.6268073466198,370.1593070209717,53739
821,136,914.7822631655773,396.48395153834923,61657
822,136,940.7505352731265,432.12725775459785,36430
823,136,943.6255484910898,442.0089101817856,22334
831,138,563.8815958815959,439.51823251823254,4662
835,139,993.6888217522659,421.9114981339968,5627
836,139,982.012667219131,411.46584586243637,8447
837,140,980.1097846784825,562.4698623114106,27308
838,140,970.9206557377049,567.5852459016394,6100
849,141,818.8053556963835,526.8161322088276,125922
850,141,806.5651914034482,522.1464814175279,150572
851,141,809.3252104530602,543.7017186069534,134353
852,141,805.2617303862675,543.998847945228,121522
853,141,780.0060924316194,541.4188228096561,117687
854,141,771.8691911102798,531.2946210411868,85537
855,141,761.5270483436949,528.8428505149856,53885
856,141,770.1479963444017,546.922623168739,36109
857,141,773.3429540884719,553.0024296246648,23872
858,141,753.0123589468028,510.22501343363786,7444
863,142,888.165293882447,412.2121551379448,12505
864,143,837.6414737583441,519.262125665993,130632
865,143,851.8180299721927,507.2576003583226,107166
866,143,859.6774133812337,502.1535156756356,108002
867,143,861.0760418925641,493.6842877371127,78391
868,143,855.3442692029857,471.73326510955934,33224
869,143,827.6162130177515,444.4149112426035,16900
870,143,833.068538647343,462.1556461352657,6624
877,144,360.65684539302447,539.7520041644976,38420
878,144,348.73491326655267,553.2773434318756,24558
879,144,346.66918804729295,535.6100037479982,29349
880,144,332.486284119529,548.9972772445715,14691
881,144,326.82583938739447,545.0828588258394,5093
882,145,983.935428693607,546.0466110754758,14031
883,145,976.4729427413992,547.5051091359816,16539
884,145,978.7498662590752,543.1138708444784,13085
885,145,987.5052959501558,540.9305919003116,8025
887,146,978.5529316898975,569.2552701301694,8681
888,146,962.4178870702483,618.5277625499256,25538
889,146,954.5198807612933,612.0005503324926,21805
890,146,969.0053283541306,609.0667182803534,21958
891,146,964.6467666893199,508.8585916671023,19129
892,146,981.1973930438149,475.80138091243464,15497
893,146,996.924805135259,431.86474094452086,4362
900,147,900.6559995916909,86.59204818047262,19593
901,147,919.6318301827015,165.0086387158095,47345
902,147,895.5675931293285,87.47533331299387,32777
903,147,894.4052557484749,67.23744720788362,21310
904,147,893.2378885357724,65.6504922099062,12901
905,147,906.9995650282732,62.69334493257938,4598
912,148,970.9924378602864,621.1086592698197,16133
913,148,987.4659359552977,605.7644530410488,9306
918,149,990.7446625766871,431.1504294478528,8150
919,149,982.3725216176085,448.2459603458817,11449
920,150,495.3147865853659,500.1730182926829,11808
920,149,978.7135610109611,419.9053356282272,11039
921,150,564.0580310880829,450.7810017271157,8685
929,151,426.0296909959485,327.32944306706173,16537
930,151,423.448361082206,323.6705905306972,15376
931,151,468.104415796535,374.2354897042525,17143
932,151,530.66435279706,458.0338913842385,7347
938,152,346.42584020929763,55.32441135037231,4969
939,152,378.40910833397226,49.96741547190064,13043
940,152,341.73852023436433,60.497206703910614,7339
941,152,337.1715427948392,53.525894966381976,5503
942,152,367.2131952974206,39.94016494121776,5699
943,153,973.256823004317,583.5669130021219,13667
944,153,966.9602649006622,559.2537554514618,6191
945,153,970.8314152683827,579.3212685583766,11383
946,153,958.3514411027569,607.7379072681704,31920
947,153,900.8289251959851,642.6183603194373,81894
948,153,914.3640240784642,599.386626690838,86052
949,153,913.6455455533137,593.4737958507941,77316
950,153,920.9361418361577,588.9035966425538,68981
951,153,933.6803433760583,587.3521732961264,42286
952,153,907.7092434183207,621.1471638568225,12041
957,154,966.139701207883,729.8873172282263,6292
968,155,877.5882646414811,689.7265168103329,36079
969,155,851.9057136293525,683.6343080305865,30471
969,156,903.3939319190922,77.38406512086827,12162
970,156,901.3718301984745,76.66550856595184,25041
970,155,884.0166863097822,666.2025928912599,16121
